,temp_avg,temp_max,temp_min,encode_state,Year,Month,Precipitation,Total_Suntime
3191,12.84932995,23.05830956,4.744163036,2,1905,12,0.733442664,972967
3192,8.775283813,11.41359138,-10.77213287,2,1906,1,0.534914954,1014132
3193,0.355108947,17.62756157,-5.43699646,2,1906,2,0.852101432,1078862
3194,20.13369751,39.52614212,20.81313324,2,1906,3,1.206331996,1327569
3195,43.97435379,51.80273056,27.61991882,2,1906,4,1.765988557,1460502
3196,51.90161514,62.49910736,38.80299759,2,1906,5,3.755513436,1665567
3197,61.20030975,73.19755554,49.72251892,2,1906,6,4.063877489,1691635
3198,66.5154953,77.64413452,53.97990036,2,1906,7,3.536999458,1710925
3199,64.82206726,79.37013245,55.70877838,2,1906,8,3.019019276,1575729
3200,54.26607132,71.86237335,48.55951309,2,1906,9,2.506955316,1356915
3201,46.14842224,52.82101822,30.15704155,2,1906,10,1.586570822,1218023
3202,28.00292015,39.39920425,20.79677391,2,1906,11,1.152326824,1023328
3203,11.70155621,25.59954643,7.500969887,2,1906,12,0.828152728,972293
3204,13.30485725,22.46956444,4.327523708,2,1907,1,0.86235929,1016717
3205,8.60387516,21.72113037,-0.477806181,2,1907,2,0.869856254,1042858
3206,23.04134941,29.25994873,8.600885391,2,1907,3,1.189784471,1326103
3207,32.30122375,57.9008522,34.00038147,2,1907,4,2.026538605,1459163
3208,51.12922287,63.46265411,41.72238541,2,1907,5,2.773465171,1664549
3209,60.15386581,73.82410431,50.55318069,2,1907,6,3.695302765,1691449
3210,66.35346222,80.25605774,53.9834137,2,1907,7,3.492984762,1711680
3211,66.47312164,77.74224854,55.22966003,2,1907,8,3.56741912,1577013
3212,54.41922379,73.85261536,49.45274353,2,1907,9,2.809396709,1358304
3213,46.26621628,55.28609085,32.62233734,2,1907,10,1.376751089,1219419
3214,24.97493744,36.49085617,20.2366848,2,1907,11,1.410324181,1024358
3215,12.1392107,22.62129784,2.037851572,2,1907,12,0.984985189,972481
3216,8.295660973,10.06301498,-11.19980431,2,1908,1,0.776594184,1015868
3217,9.539620399,23.80345726,1.674241543,2,1908,2,0.743244168,1041636
3218,24.58905029,35.6363678,12.68522644,2,1908,3,1.117186625,1324639
3219,42.18844986,42.33865738,21.48237228,2,1908,4,1.756202851,1457824
3220,50.75894165,52.53504944,31.87340164,2,1908,5,2.316394934,1663527
3221,61.77880478,75.10714722,49.82567215,2,1908,6,3.400778366,1691255
3222,66.55334473,79.67559052,53.77703857,2,1908,7,3.329921488,1712426
3223,63.70329285,76.10079956,52.49422073,2,1908,8,3.081515409,1578290
3224,56.02399826,65.76811218,42.39208221,2,1908,9,2.678782714,1359690
3225,46.45006561,55.90621567,30.07092476,2,1908,10,1.432653046,1220814
3226,28.13396263,40.17398834,18.72515869,2,1908,11,1.287929836,1025391
3227,13.89514065,27.79930687,8.600263596,2,1908,12,0.752289989,972680
3228,13.32031727,23.36020851,4.246455669,2,1909,1,0.792963542,1015028
3229,8.965280533,26.16215324,7.154241085,2,1909,2,0.85315229,1040505
3230,23.49711418,34.09741974,12.79814625,2,1909,3,1.147412465,1323179
3231,41.81771469,56.36653137,30.73472977,2,1909,4,1.706635571,1456486
3232,54.64517593,63.91711807,40.81204605,2,1909,5,2.649121724,1662501
3233,60.48062897,72.72848511,50.07862091,2,1909,6,3.676939522,1691050
3234,66.70295715,80.8469162,55.35535049,2,1909,7,3.124007902,1713161
3235,62.635746,76.68624115,51.47533798,2,1909,8,3.717247106,1579561
3236,55.31557846,75.18387604,48.09451294,2,1909,9,2.636643184,1361072
3237,40.88383865,55.48163223,33.92155457,2,1909,10,1.981218462,1222325
3238,30.72730637,40.20549393,21.10328484,2,1909,11,1.122280847,1026430
3239,8.679028511,23.96457672,4.782716751,2,1909,12,0.970109881,972891
3240,2.76226759,17.63376236,-2.923208952,2,1910,1,0.674440817,1014199
3241,12.03640556,20.28415108,-0.104104608,2,1910,2,0.647826337,1079009
3242,26.04577255,32.6839447,13.59253979,2,1910,3,1.007081129,1327767
3243,45.64782333,43.50017929,22.82848358,2,1910,4,1.623064904,1460708
3244,50.85329056,63.56858826,39.0470314,2,1910,5,3.227648823,1665752
3245,60.91126251,75.26475525,52.26754761,2,1910,6,3.496859924,1691707
3246,66.60007477,78.99581909,55.82104492,2,1910,7,3.776754356,1710848
3247,64.19754028,80.49979401,57.79917145,2,1910,8,3.544107843,1575555
3248,55.97204971,69.11213684,45.08990097,2,1910,9,2.618973441,1356713
3249,46.14336014,53.22403336,32.49235535,2,1910,10,1.519975117,1217810
3250,26.14966774,39.1141243,20.97990799,2,1910,11,1.006236893,1023158
3251,16.22772598,16.11233521,-1.768371582,2,1910,12,0.832353198,972231
3252,4.455711842,18.60283852,0.377524793,2,1911,1,0.604759593,1016803
3253,10.18936348,15.15144062,-5.918290615,2,1911,2,0.618224142,1043014
3254,26.43771744,52.22956467,25.86745453,2,1911,3,1.142485118,1326311
3255,34.73358536,60.35037231,32.39283752,2,1911,4,1.691073359,1459373
3256,55.47778702,63.09329224,36.40211868,2,1911,5,3.384739513,1664731
3257,62.70708847,81.96824646,52.76099396,2,1911,6,3.148535647,1691510
3258,67.49002838,82.67105103,55.2087326,2,1911,7,4.298574642,1711586
3259,62.80247879,77.19976807,51.20063782,2,1911,8,3.247777083,1576824
3260,56.33642197,68.67869568,44.12417221,2,1911,9,2.640723212,1358092
3261,45.74275208,61.8788414,35.49908829,2,1911,10,1.669620924,1219203
3262,26.82790565,32.6090126,13.90695095,2,1911,11,0.859239205,1024193
3263,11.47899532,20.9771347,1.173365712,2,1911,12,0.523504104,972433
3264,6.417581558,12.59993076,-9.274376869,2,1912,1,0.848242939,1015971
3265,7.992230415,24.03618813,4.789225101,2,1912,2,0.629111903,1041805
3266,26.359272,41.06359482,19.23297691,2,1912,3,1.250360799,1324855
3267,43.7173996,53.21630478,28.89557838,2,1912,4,1.827019238,1458035
3268,52.6943512,70.68448639,44.215065,2,1912,5,2.352305759,1663700
3269,62.84569168,82.11087036,55.97444916,2,1912,6,4.83090916,1691299
3270,67.05327606,81.48947144,54.71494675,2,1912,7,3.393101923,1712313
3271,61.58179474,75.70832062,50.34997177,2,1912,8,3.306232571,1578087
3272,58.89471817,67.76563263,41.64128876,2,1912,9,2.629420143,1359471
3273,45.94361115,52.23281097,30.69681931,2,1912,10,1.604816754,1220600
3274,27.59170723,28.00883102,6.798880577,2,1912,11,1.126400494,1025237
3275,13.06695461,25.89059448,7.729493618,2,1912,12,0.861482986,972650
3276,15.59405041,6.193066597,-14.15272617,2,1913,1,0.722387157,1015149
3277,5.943976879,18.34358597,-0.21838744,2,1913,2,1.023290941,1040599
3278,24.83944321,29.29524612,7.771512508,2,1913,3,1.130596499,1323399
3279,43.24703217,56.42916489,30.79398918,2,1913,4,1.671828235,1456693
3280,54.83966827,65.52967834,41.97092056,2,1913,5,3.332620907,1662661
3281,61.31735992,74.5070343,46.84388733,2,1913,6,4.815619806,1691075
3282,66.31989288,79.32074738,55.59474564,2,1913,7,3.312365437,1713029
3283,66.47341919,75.46920776,50.35338974,2,1913,8,3.062595149,1579347
3284,57.22724533,67.38404083,42.71549988,2,1913,9,2.56491264,1360851
3285,46.37801743,58.38040543,31.89770699,2,1913,10,1.671508695,1222116
3286,24.19069672,41.1524086,20.56229591,2,1913,11,0.986172243,1026289
3287,15.53372097,27.15233421,6.622506618,2,1913,12,0.845089782,972880
3288,5.840476036,15.99228287,-5.664247036,2,1914,1,1.295554762,1014337
3289,0.600874662,18.39976311,-5.501114845,2,1914,2,0.891946201,1079203
3290,24.79984283,29.12737656,8.048247337,2,1914,3,1.176508898,1327987
3291,39.84185791,57.21143341,31.60987091,2,1914,4,2.396667492,1460906
3292,51.01011276,63.37501144,39.44417953,2,1914,5,3.001183729,1665892
3293,63.19454575,79.24980927,53.27132034,2,1914,6,3.724490223,1691707
3294,64.85493469,78.4430542,53.37465286,2,1914,7,3.421924469,1710696
3295,66.97067261,79.08250427,55.61196518,2,1914,8,3.139307051,1575333
3296,56.48527527,69.17381287,44.7081604,2,1914,9,2.745782948,1356493
3297,45.51337814,52.82501221,28.53913116,2,1914,10,1.456547792,1217611
3298,20.07850647,45.63154984,23.14097023,2,1914,11,1.075872744,1023036
3299,11.7831192,33.16259003,14.97835827,2,1914,12,0.704552936,972244
3300,9.717353821,23.52485847,4.815063477,2,1915,1,0.752942948,1016957
3301,11.65983486,11.46064186,-10.63268566,2,1915,2,0.878118622,1043205
3302,24.0995369,34.79936218,14.30326366,2,1915,3,1.330829558,1326527
3303,42.09241486,50.56197357,26.9145813,2,1915,4,1.941269731,1459560
3304,52.77264786,68.42675781,44.20711136,2,1915,5,1.993692132,1664854
3305,60.58992767,74.74983215,52.3513031,2,1915,6,3.186938074,1691491
3306,71.00428009,83.36620331,58.08643723,2,1915,7,3.191816189,1711422
3307,65.14452362,77.40987396,51.95915985,2,1915,8,3.448960035,1576599
3308,56.59260941,69.80096436,46.09471512,2,1915,9,2.662173469,1357878
3309,40.39093018,62.15942764,37.64812851,2,1915,10,1.485027969,1219016
3310,29.29716301,40.19816208,20.50041199,2,1915,11,0.791043815,1024087
3311,15.79874611,15.50117302,-2.999628544,2,1915,12,0.802755721,972462
3312,5.838504314,16.85821152,-4.662193298,2,1916,1,0.655608177,1016133
3313,7.51318121,28.1803894,11.19454956,2,1916,2,0.58776465,1041995
3314,24.97595787,33.66514206,14.28186226,2,1916,3,1.266343531,1325063
3315,41.38860321,63.71331024,35.4998436,2,1916,4,1.684379411,1458210
3316,55.87810135,62.08551407,39.23320007,2,1916,5,2.765885561,1663807
3317,61.264534,69.39256287,46.02310944,2,1916,6,3.086092502,1691266
3318,71.15953827,74.47975159,53.48205185,2,1916,7,3.336795175,1712143
3319,63.62280273,76.39208221,49.08961487,2,1916,8,3.89625538,1577865
3320,54.00717926,67.76150513,44.78506088,2,1916,9,2.182548462,1359265
3321,42.9450264,58.71196365,33.88064194,2,1916,10,1.771591213,1220425
3322,25.45837593,38.99524307,19.50437164,2,1916,11,1.768645081,1025144
3323,7.495524406,26.28100204,7.194279194,2,1916,12,1.011576193,972690
3324,9.982914925,11.66618061,-10.7866745,2,1917,1,0.514478747,1015314
3325,10.5615406,14.80401897,-5.905064583,2,1917,2,0.892423766,1040784
3326,27.67024612,31.66605949,9.491195679,2,1917,3,1.259131756,1323597
3327,42.01872253,49.12787628,28.82526588,2,1917,4,1.797112807,1456855
3328,49.42305374,63.07284164,40.15585709,2,1917,5,3.122866227,1662754
3329,59.39700317,69.49991608,48.49974442,2,1917,6,3.981082753,1691034
3330,67.14484406,87.10079193,61.63391495,2,1917,7,3.636267196,1712860
3331,65.32345581,77.95278931,55.006073,2,1917,8,3.54308516,1579132
3332,57.82607651,66.53176117,41.62776947,2,1917,9,1.633079724,1360655
3333,43.00262451,52.42876053,29.39566994,2,1917,10,1.644481404,1221954
3334,30.15232468,39.4465332,16.88884926,2,1917,11,1.450467882,1026207
3335,14.37604141,14.45417118,-5.000885487,2,1917,12,0.79157321,972925
3336,8.814635277,10.33559513,-10.81420898,2,1918,1,0.791184038,1014497
3337,12.55924988,10.25418091,-11.05742931,2,1918,2,0.660686757,1079385
3338,25.16663933,32.57208252,12.7515192,2,1918,3,1.296517301,1328173
3339,43.88895035,49.48083115,25.85901833,2,1918,4,1.739192463,1461055
3340,51.11504364,64.70310974,36.23510361,2,1918,5,2.97086049,1665973
3341,61.82247543,72.15048981,46.88068771,2,1918,6,4.054133369,1691660
3342,66.70375061,81.59721375,57.29798126,2,1918,7,3.313079163,1710531
3343,67.13948822,76.35991669,51.16302872,2,1918,8,2.990088037,1575128
3344,57.50356674,67.13426971,44.4029007,2,1918,9,2.720437463,1356310
3345,49.78242493,43.63656616,22.24082565,2,1918,10,1.534239426,1217462
3346,21.61439514,45.13593674,22.87648964,2,1918,11,1.184041329,1022964
3347,17.54753876,11.60016823,-6.885697365,2,1918,12,0.908891131,972291
3348,10.6051054,9.313138008,-12.67463398,2,1919,1,0.634477918,1017110
3349,10.37937546,21.10467148,-0.005099502,2,1919,2,0.757274828,1043371
3350,19.37913322,45.49368286,21.97319221,2,1919,3,1.244277948,1326701
3351,41.56896973,52.87179565,26.50814819,2,1919,4,1.769258197,1459700
3352,54.45757675,66.01333618,41.97730255,2,1919,5,2.745865128,1664931
3353,63.26509476,75.13240814,52.39043045,2,1919,6,3.681862268,1691450
3354,68.07008362,78.84028625,53.68113327,2,1919,7,3.474470426,1711270
3355,64.21226501,80.23735809,53.64042282,2,1919,8,2.666617063,1576408
3356,58.31829834,62.8902359,38.20959091,2,1919,9,3.272589779,1357706
3357,37.90720367,56.2985878,35.29834747,2,1919,10,1.362147023,1218875
3358,26.2808075,39.97655487,23.60121918,2,1919,11,1.250239666,1024015
3359,13.28739834,26.58473778,11.80518818,2,1919,12,0.668366579,972500
3360,7.385896683,26.27190208,6.298760891,2,1920,1,0.731217229,1016270
3361,17.8670311,19.71182442,2.506771326,2,1920,2,1.200273866,1042147
3362,23.50880814,33.83379745,14.10881042,2,1920,3,1.182725633,1325226
3363,41.29317856,52.00302124,30.31552696,2,1920,4,1.754402814,1458344
3364,53.70842743,65.85028839,42.00711823,2,1920,5,3.552983299,1663887
3365,61.15518188,75.91874695,55.39076614,2,1920,6,3.731704008,1691238
3366,70.63542175,82.80580902,58.00717926,2,1920,7,3.239435256,1712008
3367,65.89569855,77.62425232,53.17164993,2,1920,8,2.695533188,1577690
3368,55.97038651,70.2324295,46.86074829,2,1920,9,2.770165058,1359103
3369,47.80420303,49.39992905,27.72405815,2,1920,10,1.485343625,1220288
3370,27.39658546,28.70068359,11.89913559,2,1920,11,1.598315572,1025068
3371,15.89069557,13.63037395,-4.49464941,2,1920,12,0.728231329,972713
3372,8.603955269,10.84922218,-10.08282757,2,1921,1,0.759317646,1015433
3373,13.01295376,20.31051445,1.26916337,2,1921,2,0.802072714,1040923
3374,25.66503906,35.88127899,14.72303486,2,1921,3,1.199515844,1323751
3375,43.35572815,43.31399536,22.09412956,2,1921,4,1.70545699,1456988
3376,55.72715759,66.45353699,40.68347931,2,1921,5,3.084844463,1662842
3377,62.72921753,75.39633942,52.2376709,2,1921,6,3.619158549,1691023
3378,67.19682312,78.82705688,53.95067978,2,1921,7,2.760906928,1712745
3379,66.01758575,79.16806793,52.55130005,2,1921,8,2.714142735,1578972
3380,56.71585846,72.71560669,47.97304916,2,1921,9,2.774791648,1360501
3381,39.10845566,62.93596268,38.23417282,2,1921,10,1.598607374,1221816
3382,27.00755692,36.24494553,19.78292847,2,1921,11,1.155170077,1026121
3383,12.72827816,26.04668617,8.007657051,2,1921,12,0.725500874,972929
3384,10.0864172,23.47223473,4.747266769,2,1922,1,0.64528194,1014597
3385,13.50469398,28.41095352,8.904571533,2,1922,2,0.714911886,1079518
3386,27.3694725,37.7999649,15.9997282,2,1922,3,0.958911592,1328322
3387,39.1812439,57.19181442,32.10054016,2,1922,4,1.863366485,1461190
3388,52.99719238,68.06060028,43.99389648,2,1922,5,2.592640975,1666072
3389,63.62797546,81.47909546,56.42719269,2,1922,6,3.873395614,1691666
3390,69.95570374,86.76438904,60.39586639,2,1922,7,3.217773142,1710434
3391,64.79555511,78.73612213,52.60568619,2,1922,8,3.523504222,1574980
3392,56.28455353,70.17818451,46.99724197,2,1922,9,2.708623546,1356159
3393,43.86416626,57.96083832,34.2498436,2,1922,10,1.661704668,1217320
3394,26.74711227,27.25093842,11.94971371,2,1922,11,1.099710647,1022866
3395,13.04360104,22.98635101,5.147242069,2,1922,12,0.843441471,972277
3396,4.657933712,17.5204277,-3.07449007,2,1923,1,0.680099391,1017193
3397,4.199454308,17.19984245,-6.296041965,2,1923,2,0.748672453,1043490
3398,21.98903084,35.55398178,18.11003494,2,1923,3,1.150869427,1326848
3399,43.00045395,51.91352081,30.13092041,2,1923,4,1.773804496,1459842
3400,47.99511337,70.31528473,48.08625793,2,1923,5,1.709003161,1665047
3401,62.74176025,77.96081543,53.50095367,2,1923,6,4.237653335,1691478
3402,66.1849823,78.68734741,53.83433533,2,1923,7,3.277023259,1711192
3403,65.83399963,82.10869598,55.70806503,2,1923,8,3.264111298,1576269
3404,58.3237381,72.88184357,47.3752861,2,1923,9,3.1768732,1357556
3405,43.63376617,60.11355591,35.19438553,2,1923,10,1.285671445,1218725
3406,25.29034042,42.82528687,24.25981903,2,1923,11,1.049783814,1023901
3407,10.63819695,18.35289574,0.318656445,2,1923,12,0.690728635,972465
3408,8.0191679,18.82553864,0.705821157,2,1924,1,0.702030746,1016338
3409,14.03626347,14.85761833,-6.377119541,2,1924,2,0.766758582,1042261
3410,22.47092628,27.10283661,5.882275581,2,1924,3,1.072047577,1325377
3411,42.18346786,50.80606461,27.34014511,2,1924,4,1.706426385,1458497
3412,55.3164444,66.65693665,41.28305054,2,1924,5,2.722675871,1664021
3413,62.97634506,80.21019745,55.28430176,2,1924,6,3.821040018,1691287
3414,70.74715424,83.67350769,58.78841782,2,1924,7,3.535721066,1711945
3415,65.29125214,76.37848663,49.63802338,2,1924,8,3.035872767,1577555
3416,55.48976517,70.9948349,48.01257324,2,1924,9,3.724315226,1358949
3417,44.76660538,55.48945999,32.36124039,2,1924,10,1.667867298,1220126
3418,26.72165871,45.93249512,22.89130402,2,1924,11,1.313700179,1024937
3419,12.2667942,32.24166489,12.98660564,2,1924,12,0.923761523,972659
3420,8.897186279,11.47624207,-10.84319496,2,1925,1,0.816192417,1015489
3421,17.35128021,26.44062614,6.807993412,2,1925,2,0.95105264,1041036
3422,25.89637756,34.47797394,16.08897209,2,1925,3,1.331745346,1323908
3423,44.33695602,51.4432373,28.83972931,2,1925,4,2.068233982,1457153
3424,54.69413757,58.45433044,34.29359818,2,1925,5,3.054237715,1662994
3425,63.08526993,72.1875,47.58395004,2,1925,6,3.353638532,1691089
3426,66.69900513,78.29819489,52.59988022,2,1925,7,3.261205982,1712692
3427,64.81022644,76.514328,52.06152344,2,1925,8,3.113059668,1578837
3428,58.41103363,65.93447876,42.18264008,2,1925,9,2.827786111,1360339
3429,40.47395325,63.55511093,38.01942062,2,1925,10,1.574179883,1221641
3430,26.94741249,36.45607758,17.33780479,2,1925,11,1.155292489,1025974
3431,19.05687523,11.39615822,-6.743355751,2,1925,12,0.981292383,972860
3432,4.623597145,16.25888443,-3.73897481,2,1926,1,0.678461021,1014648
3433,8.045189857,23.29468346,5.093963146,2,1926,2,0.746370055,1079639
3434,26.72755623,38.95276642,17.10878563,2,1926,3,1.163007294,1328489
3435,36.87663651,60.01824188,34.34074402,2,1926,4,1.790552261,1461369
3436,52.26305389,65.04375458,37.10581207,2,1926,5,2.266400185,1666239
3437,59.70285797,73.70088959,51.59395218,2,1926,6,3.928918031,1691740
3438,67.55554199,78.80129242,53.60885239,2,1926,7,3.456587082,1710380
3439,66.41325378,81.20892334,54.85848236,2,1926,8,4.188254449,1574838
3440,55.4760437,71.50434875,48.60009766,2,1926,9,2.627602965,1355987
3441,47.50249863,43.64027405,22.57444382,2,1926,10,1.59803263,1217133
3442,28.07498932,36.93962097,16.39446259,2,1926,11,1.179355383,1022707
3443,18.21222687,20.46510696,3.014443159,2,1926,12,0.771320482,972203
3444,11.06876469,20.44363594,0.871601164,2,1927,1,0.91333278,1017248
3445,14.58387089,27.74033165,9.426604271,2,1927,2,0.741731761,1043615
3446,27.30005836,32.26521301,10.31085396,2,1927,3,1.298813718,1327027
3447,41.40104675,53.80059814,25.20064163,2,1927,4,1.810844254,1460033
3448,52.01229095,70.92272186,44.02077866,2,1927,5,2.893210124,1665225
3449,61.87392807,72.3868103,47.34096146,2,1927,6,3.451423317,1691558
3450,66.9311676,81.06556702,55.51922989,2,1927,7,3.301950992,1711134
3451,66.20063782,77.07964325,53.60067749,2,1927,8,3.183328144,1576118
3452,53.53038025,63.30521011,41.88624573,2,1927,9,2.777094189,1357372
3453,44.76197433,52.56460953,30.05765533,2,1927,10,1.646660128,1218525
3454,26.59345245,27.96063995,11.72876167,2,1927,11,0.973445428,1023733
3455,8.748317719,18.16932106,-1.909235954,2,1927,12,0.904252844,972389
3456,6.314890385,16.6501255,-3.142014265,2,1928,1,0.710874596,1016400
3457,10.67109585,26.21979141,7.249851704,2,1928,2,0.939582792,1042396
3458,24.224823,39.45816422,21.07972145,2,1928,3,1.139393039,1325567
3459,40.03099442,51.73337936,30.21758842,2,1928,4,1.589522284,1458698
3460,56.89990997,59.79963303,39.89870834,2,1928,5,2.736562251,1664206
3461,60.16957855,73.4043045,49.44278717,2,1928,6,3.59477663,1691365
3462,67.88806152,76.8970871,53.35705948,2,1928,7,3.071083292,1711878
3463,62.46668243,76.7928009,48.23772049,2,1928,8,2.424942463,1577391
3464,55.63205338,69.43486786,48.42930984,2,1928,9,2.954626875,1358754
3465,47.03856277,59.95902634,35.35386658,2,1928,10,1.346790728,1219917
3466,31.08795357,32.39173126,13.54656029,2,1928,11,1.262265114,1024765
3467,10.21438599,10.66167164,-8.032064438,2,1928,12,0.757104072,972587
3468,8.74003315,20.02457619,0.758084774,2,1929,1,0.502490739,1015563
3469,12.62403488,25.85417747,7.162834167,2,1929,2,0.91036591,1041183
3470,27.1217804,38.35680771,14.0028286,2,1929,3,1.096350405,1324110
3471,42.06394958,47.3772049,23.62949371,2,1929,4,1.719089516,1457361
3472,52.84589005,69.42684937,44.4783287,2,1929,5,2.662745721,1663180
3473,63.21653748,70.51481628,46.97165298,2,1929,6,3.901672348,1691160
3474,67.00493622,79.53271484,55.92422867,2,1929,7,3.060548666,1712610
3475,66.39478302,77.40640259,53.59927368,2,1929,8,2.279434893,1578658
3476,58.36442184,66.07238007,41.53181076,2,1929,9,2.653817406,1360133
3477,43.87292862,54.8305397,33.56710052,2,1929,10,1.799773641,1221427
3478,29.85862541,39.94551849,21.8538208,2,1929,11,1.606432662,1025804
3479,8.775875092,28.23657608,11.01785755,2,1929,12,0.841487316,972800
3480,0.821236014,6.012718201,-14.52925491,2,1930,1,0.825852689,1014738
3481,20.89538574,14.89949226,-7.602523804,2,1930,2,0.843581683,1079805
3482,27.18177795,37.46001434,17.97513962,2,1930,3,1.217448409,1328701
3483,43.50553513,54.51740646,30.70379257,2,1930,4,1.808125106,1461580
3484,55.21034622,62.99674225,36.99141693,2,1930,5,2.779635683,1666416
3485,63.47743607,76.09745026,47.73580933,2,1930,6,3.565275384,1691792
3486,69.17308807,82.05222321,55.88673401,2,1930,7,2.99978608,1710276
3487,65.92311859,80.24567413,52.50644684,2,1930,8,3.265260139,1574643
3488,58.01643753,65.9019165,42.79568863,2,1930,9,2.281138525,1355773
3489,41.89556885,56.85404587,34.36268234,2,1930,10,1.832782278,1216917
3490,27.24547577,32.66429138,13.4660635,2,1930,11,1.373441705,1022547
3491,15.85680199,18.97533989,2.755157948,2,1930,12,0.838107538,972164
3492,9.652639389,8.997995377,-12.85758018,2,1931,1,0.748915283,1017360
3493,9.418509483,30.41789055,12.34156609,2,1931,2,0.724852187,1043788
3494,26.59693909,37.09854126,14.79952335,2,1931,3,1.099994962,1327245
3495,42.18438721,56.39097977,31.03147125,2,1931,4,1.49404007,1460243
3496,52.85952377,65.39694214,42.21141815,2,1931,5,3.334362596,1665392
3497,63.09546661,75.52694702,51.58753204,2,1931,6,3.718553629,1691592
3498,71.00025177,83.79922485,57.4009819,2,1931,7,3.265847805,1711012
3499,68.87277985,84.13793945,55.31467438,2,1931,8,3.164696851,1575909
3500,57.64388657,70.36062622,43.534935,2,1931,9,2.22840802,1357152
3501,45.33992386,52.74406815,33.12365341,2,1931,10,1.548865786,1218313
3502,31.02196884,40.5145607,20.9838295,2,1931,11,1.085765199,1023585
3503,16.31923103,26.46320915,7.537007332,2,1931,12,0.903820673,972369
3504,11.91355324,27.67798615,10.28879356,2,1932,1,0.673589989,1016530
3505,12.27842617,35.22174072,16.69147682,2,1932,2,0.62209356,1042579
3506,25.7902565,36.14535141,17.77645683,2,1932,3,1.133390346,1325788
3507,38.41352081,56.43120193,31.29825401,2,1932,4,1.75658177,1458902
3508,56.15923309,64.52301788,40.11510849,2,1932,5,3.095869736,1664358
3509,63.90436935,81.24088287,55.63100433,2,1932,6,3.640672918,1691379
3510,69.08415985,84.86144257,57.63517761,2,1932,7,3.225595883,1711738
3511,66.87477875,78.87905121,52.91730499,2,1932,8,2.49018255,1577173
3512,58.9765892,75.69863892,49.77907562,2,1932,9,3.133151143,1358533
3513,46.04893494,60.31778336,39.07967377,2,1932,10,1.595290923,1219712
3514,23.87937546,45.62835693,22.74798965,2,1932,11,1.229598545,1024631
3515,18.29319572,32.01317215,14.53315639,2,1932,12,0.835375338,972587
3516,14.21107292,22.03229523,2.415429592,2,1933,1,0.856105449,1015708
3517,5.922950745,23.45689774,3.824952364,2,1933,2,0.708348273,1041372
3518,25.09883308,26.90060806,7.099451065,2,1933,3,1.351995284,1324329
3519,42.96372986,52.80439758,29.5492115,2,1933,4,1.778848891,1457556
3520,54.10142517,67.9657135,43.59871674,2,1933,5,2.349300068,1663315
3521,64.20644379,80.1709137,55.19491959,2,1933,6,3.943683989,1691154
3522,71.59600067,82.6004715,56.60030746,2,1933,7,3.16456634,1712455
3523,65.90057373,80.49904633,54.60040665,2,1933,8,3.767824019,1578434
3524,58.65678787,70.80924225,42.6899147,2,1933,9,1.920959228,1359915
3525,44.06655502,52.37509918,29.66495132,2,1933,10,1.704576467,1221232
3526,24.20256424,33.20266724,14.80125809,2,1933,11,1.233405685,1025686
3527,12.65643787,18.74162483,0.136811167,2,1933,12,0.637959257,972817
3528,12.53911972,23.58455276,3.715846777,2,1934,1,0.696004855,1014894
3529,6.426816463,17.93400574,-4.706249714,2,1934,2,0.992448205,1080003
3530,27.86848831,34.63582993,14.65830326,2,1934,3,1.275658688,1328914
3531,43.85319901,51.40255356,28.35727882,2,1934,4,1.747224806,1461762
3532,54.17737579,65.55795288,43.28071594,2,1934,5,2.52114117,1666531
3533,64.98654175,85.84261322,56.11412048,2,1934,6,3.15466765,1691765
3534,73.59024048,84.82641602,58.43884659,2,1934,7,2.938655442,1710108
3535,67.43275452,79.77259827,52.22199631,2,1934,8,3.502699406,1574418
3536,58.4511795,74.33946991,48.71346664,2,1934,9,2.268041041,1355561
3537,46.4811554,53.8368721,29.16053963,2,1934,10,1.316627163,1216736
3538,33.19624329,33.29813385,15.19849014,2,1934,11,1.170627678,1022448
3539,9.400295258,18.6985054,-2.19998312,2,1934,12,0.97671688,972201
3540,12.64907551,22.29039001,4.404107571,2,1935,1,0.987953196,1017526
3541,9.806468964,23.22986984,1.518694997,2,1935,2,0.768082759,1043977
3542,24.40320969,34.58281326,10.82835293,2,1935,3,1.134561832,1327449
3543,42.69139481,52.2291832,30.08153725,2,1935,4,2.464329336,1460412
3544,54.77526855,76.26107788,47.49711227,2,1935,5,3.475546595,1665491
3545,59.90674591,79.10070801,53.4973526,2,1935,6,3.565554834,1691553
3546,69.14819336,83.73381805,56.0718956,2,1935,7,3.089543525,1710840
3547,67.06594086,79.05522919,51.05437851,2,1935,8,3.349191922,1575689
3548,59.45396042,66.03261566,42.32012939,2,1935,9,2.558416577,1356950
3549,45.80459213,60.49705887,36.52952576,2,1935,10,1.303068211,1218144
3550,22.47246552,42.87675095,23.64077568,2,1935,11,1.187764576,1023498
3551,11.90095043,18.40087509,0.300199777,2,1935,12,0.734461752,972414
3552,13.33852005,12.45308876,-7.647438526,2,1936,1,0.617091383,1016695
3553,8.69596386,29.46278,12.33670807,2,1936,2,0.643714589,1042761
3554,24.03114128,37.05628204,17.60845566,2,1936,3,1.332427995,1325981
3555,42.39683533,48.76678848,28.11980247,2,1936,4,2.349261419,1459058
3556,58.90141296,61.90084839,38.80125427,2,1936,5,3.854044948,1664445
3557,65.48616028,71.21199799,47.53418732,2,1936,6,3.460561409,1691335
