,forecast,encode_state,Year,Month
267,50.67144775,0,1918,4
268,55.89492416,0,1918,5
269,75.14821625,0,1918,6
270,82.05904388,0,1918,7
271,77.22337341,0,1918,8
272,72.10977173,0,1918,9
273,57.00879669,0,1918,10
274,52.01303101,0,1918,11
275,42.19459915,0,1918,12
276,32.90739822,0,1919,1
277,43.13088989,0,1919,2
278,51.20161438,0,1919,3
279,50.37324524,0,1919,4
280,66.01837921,0,1919,5
281,81.45453644,0,1919,6
282,79.8418045,0,1919,7
283,79.89064789,0,1919,8
284,66.28609467,0,1919,9
285,59.41931915,0,1919,10
286,44.58097839,0,1919,11
287,34.26197815,0,1919,12
288,34.09574127,0,1920,1
289,35.43522644,0,1920,2
290,44.8164444,0,1920,3
291,56.35567856,0,1920,4
292,66.0317688,0,1920,5
293,75.00384521,0,1920,6
294,82.03421783,0,1920,7
295,82.25639343,0,1920,8
296,75.37686157,0,1920,9
297,54.62818527,0,1920,10
298,44.96874619,0,1920,11
299,35.08951569,0,1920,12
300,37.26171875,0,1921,1
301,40.88053513,0,1921,2
302,45.53792191,0,1921,3
303,46.79353333,0,1921,4
304,64.7926712,0,1921,5
305,73.34585571,0,1921,6
306,80.36199951,0,1921,7
307,76.67467499,0,1921,8
308,70.3070755,0,1921,9
309,57.41830444,0,1921,10
310,43.3336525,0,1921,11
311,35.90647125,0,1921,12
312,39.83686447,0,1922,1
313,42.46304321,0,1922,2
314,51.75289917,0,1922,3
315,52.23786926,0,1922,4
316,64.9291687,0,1922,5
317,75.07217407,0,1922,6
318,79.83242798,0,1922,7
319,79.06812286,0,1922,8
320,74.91746521,0,1922,9
321,65.41424561,0,1922,10
322,50.18829727,0,1922,11
323,41.84201431,0,1922,12
324,34.10929489,0,1923,1
325,36.139431,0,1923,2
326,44.74298477,0,1923,3
327,51.55267334,0,1923,4
328,65.72735596,0,1923,5
329,79.55822754,0,1923,6
330,81.33578491,0,1923,7
331,82.7040863,0,1923,8
332,77.37007904,0,1923,9
333,62.74838638,0,1923,10
334,43.82701111,0,1923,11
335,39.96941757,0,1923,12
336,42.74907684,0,1924,1
337,36.63331604,0,1924,2
338,42.6317482,0,1924,3
339,54.20067215,0,1924,4
340,64.88368225,0,1924,5
341,73.83720398,0,1924,6
342,80.90330505,0,1924,7
343,75.71430969,0,1924,8
344,66.32165527,0,1924,9
345,52.49314499,0,1924,10
346,45.91633224,0,1924,11
347,35.26338196,0,1924,12
348,34.33112335,0,1925,1
349,43.78144836,0,1925,2
350,37.86094284,0,1925,3
351,53.79046249,0,1925,4
352,62.77561951,0,1925,5
353,78.23517609,0,1925,6
354,80.40374756,0,1925,7
355,81.53656006,0,1925,8
356,70.50078583,0,1925,9
357,61.84345627,0,1925,10
358,46.81649399,0,1925,11
359,31.69159508,0,1925,12
360,33.77310562,0,1926,1
361,43.27627563,0,1926,2
362,52.54042053,0,1926,3
363,60.06832504,0,1926,4
364,70.33391571,0,1926,5
365,76.06344604,0,1926,6
366,81.60923767,0,1926,7
367,76.56625366,0,1926,8
368,72.157341,0,1926,9
369,54.20655823,0,1926,10
370,44.31396484,0,1926,11
371,38.62472534,0,1926,12
372,33.9547348,0,1927,1
373,42.04726791,0,1927,2
374,47.85038376,0,1927,3
375,56.69800186,0,1927,4
376,65.2796402,0,1927,5
377,76.63186646,0,1927,6
378,79.24853516,0,1927,7
379,82.14028931,0,1927,8
380,71.6974411,0,1927,9
381,63.36906052,0,1927,10
382,44.28419495,0,1927,11
383,34.7497139,0,1927,12
384,40.6997757,0,1928,1
385,43.2574501,0,1928,2
386,45.52332687,0,1928,3
387,56.31724548,0,1928,4
388,70.46723175,0,1928,5
389,73.05464172,0,1928,6
390,79.75383759,0,1928,7
391,75.74867249,0,1928,8
392,69.79376221,0,1928,9
393,62.80541229,0,1928,10
394,50.02106094,0,1928,11
395,33.10874939,0,1928,12
396,41.31739426,0,1929,1
397,40.86587143,0,1929,2
398,48.44734955,0,1929,3
399,53.01239777,0,1929,4
400,64.84655762,0,1929,5
401,71.06085968,0,1929,6
402,80.68359375,0,1929,7
403,78.06315613,0,1929,8
404,71.41727448,0,1929,9
405,59.86987305,0,1929,10
406,42.87400055,0,1929,11
407,34.22724915,0,1929,12
408,32.50572205,0,1930,1
409,32.65342712,0,1930,2
410,45.26665115,0,1930,3
411,53.54198074,0,1930,4
412,63.81712341,0,1930,5
413,75.36121368,0,1930,6
414,82.59384918,0,1930,7
415,80.26117706,0,1930,8
416,65.23274231,0,1930,9
417,57.24998856,0,1930,10
418,39.51604462,0,1930,11
419,41.26457596,0,1930,12
420,28.01444244,0,1931,1
421,46.29292297,0,1931,2
422,44.7252388,0,1931,3
423,62.49935532,0,1931,4
424,62.1746254,0,1931,5
425,78.21843719,0,1931,6
426,81.77373505,0,1931,7
427,79.37713623,0,1931,8
428,71.20597076,0,1931,9
429,57.12349701,0,1931,10
430,44.49830246,0,1931,11
431,35.75098801,0,1931,12
432,34.57092285,0,1932,1
433,41.75083923,0,1932,2
434,44.91849136,0,1932,3
435,57.02561569,0,1932,4
436,63.71075821,0,1932,5
437,81.3671875,0,1932,6
438,84.03148651,0,1932,7
439,81.28471375,0,1932,8
440,76.99748993,0,1932,9
441,63.7951622,0,1932,10
442,44.56484604,0,1932,11
443,35.62606812,0,1932,12
444,31.50127411,0,1933,1
445,43.40695953,0,1933,2
446,43.49534607,0,1933,3
447,58.19559479,0,1933,4
448,68.29388428,0,1933,5
449,73.49554443,0,1933,6
450,82.74290466,0,1933,7
451,80.28479004,0,1933,8
452,71.29890442,0,1933,9
453,56.23345184,0,1933,10
454,49.04087067,0,1933,11
455,32.247715,0,1933,12
456,34.41956329,0,1934,1
457,34.46723938,0,1934,2
458,48.98698807,0,1934,3
459,51.88286209,0,1934,4
460,61.91618729,0,1934,5
461,81.68903351,0,1934,6
462,83.9668808,0,1934,7
463,79.79040527,0,1934,8
464,78.5406189,0,1934,9
465,65.76816559,0,1934,10
466,51.18217087,0,1934,11
467,43.42840576,0,1934,12
468,42.664711,0,1935,1
469,45.435215,0,1935,2
470,52.82839203,0,1935,3
471,62.10427856,0,1935,4
472,76.162323,0,1935,5
473,79.49621582,0,1935,6
474,85.2780304,0,1935,7
475,83.33752441,0,1935,8
476,70.61626434,0,1935,9
477,67.72870636,0,1935,10
478,48.67724609,0,1935,11
479,39.82898712,0,1935,12
480,40.95750046,0,1936,1
481,43.50473785,0,1936,2
482,48.20479202,0,1936,3
483,53.33802032,0,1936,4
484,58.87766266,0,1936,5
485,77.03214264,0,1936,6
486,83.21466064,0,1936,7
487,81.60362244,0,1936,8
488,72.79178619,0,1936,9
489,60.81956863,0,1936,10
490,44.71325684,0,1936,11
491,41.48188782,0,1936,12
492,34.86611176,0,1937,1
493,36.05418777,0,1937,2
494,49.10855103,0,1937,3
495,58.35155106,0,1937,4
496,71.9493103,0,1937,5
497,81.56057739,0,1937,6
498,83.5533371,0,1937,7
499,83.07550812,0,1937,8
500,71.28406525,0,1937,9
501,54.57006454,0,1937,10
502,48.36110687,0,1937,11
503,40.04688263,0,1937,12
504,27.24376106,0,1938,1
505,35.0655899,0,1938,2
506,44.2842598,0,1938,3
507,56.4344635,0,1938,4
508,69.9179306,0,1938,5
509,73.60336304,0,1938,6
510,82.3944397,0,1938,7
511,83.46498108,0,1938,8
512,76.32004547,0,1938,9
513,60.87983704,0,1938,10
514,44.7169075,0,1938,11
515,38.31844711,0,1938,12
516,38.03305817,0,1939,1
517,41.57648087,0,1939,2
518,47.62279129,0,1939,3
519,57.26218033,0,1939,4
520,62.36264801,0,1939,5
521,76.24486542,0,1939,6
522,80.38942719,0,1939,7
523,84.09592438,0,1939,8
524,72.34680176,0,1939,9
525,64.83512878,0,1939,10
526,41.98635101,0,1939,11
527,38.96430969,0,1939,12
528,36.37049866,0,1940,1
529,32.74568558,0,1940,2
530,46.84931946,0,1940,3
531,58.6412468,0,1940,4
532,70.67201233,0,1940,5
533,77.64633942,0,1940,6
534,85.29666901,0,1940,7
535,81.39787292,0,1940,8
536,75.88725281,0,1940,9
537,62.41877365,0,1940,10
538,51.19200134,0,1940,11
539,45.7312851,0,1940,12
540,32.68259048,0,1941,1
541,40.85353088,0,1941,2
542,48.92943192,0,1941,3
543,56.62153244,0,1941,4
544,70.20185852,0,1941,5
545,80.03903961,0,1941,6
546,83.9422226,0,1941,7
547,81.45640564,0,1941,8
548,73.2175827,0,1941,9
549,65.3780365,0,1941,10
550,44.71842957,0,1941,11
551,40.65907288,0,1941,12
552,30.87844849,0,1942,1
553,43.11235809,0,1942,2
554,44.25271225,0,1942,3
555,51.19284058,0,1942,4
556,67.79308319,0,1942,5
557,71.05158234,0,1942,6
558,79.91747284,0,1942,7
559,80.34210968,0,1942,8
560,68.46974182,0,1942,9
561,55.44656754,0,1942,10
562,48.20659637,0,1942,11
563,40.22443008,0,1942,12
564,34.29170609,0,1943,1
565,33.6062355,0,1943,2
566,45.5585289,0,1943,3
567,56.72367477,0,1943,4
568,65.39424896,0,1943,5
569,74.34038544,0,1943,6
570,82.84554291,0,1943,7
571,80.92807007,0,1943,8
572,71.42822266,0,1943,9
573,60.01141739,0,1943,10
574,49.46281815,0,1943,11
575,40.34519196,0,1943,12
576,39.65216827,0,1944,1
577,44.85005188,0,1944,2
