,forecast,encode_state,Year,Month
121,8.994022369384766,0.0,1906.0,2.0
122,24.09967041015625,0.0,1906.0,3.0
123,28.61298370361328,0.0,1906.0,4.0
124,38.06258010864258,0.0,1906.0,5.0
125,47.16179275512695,0.0,1906.0,6.0
126,49.668880462646484,0.0,1906.0,7.0
127,50.39802932739258,0.0,1906.0,8.0
128,43.725868225097656,0.0,1906.0,9.0
129,29.391630172729492,0.0,1906.0,10.0
130,22.91182518005371,0.0,1906.0,11.0
131,9.11333179473877,0.0,1906.0,12.0
132,12.162474632263184,0.0,1907.0,1.0
133,14.599713325500488,0.0,1907.0,2.0
134,15.90332317352295,0.0,1907.0,3.0
135,31.314237594604492,0.0,1907.0,4.0
136,37.67709732055664,0.0,1907.0,5.0
137,45.49884033203125,0.0,1907.0,6.0
138,48.55826187133789,0.0,1907.0,7.0
139,48.76045227050781,0.0,1907.0,8.0
140,42.20490264892578,0.0,1907.0,9.0
141,31.353689193725586,0.0,1907.0,10.0
142,20.728313446044922,0.0,1907.0,11.0
143,19.74777603149414,0.0,1907.0,12.0
144,14.53499698638916,0.0,1908.0,1.0
145,21.772369384765625,0.0,1908.0,2.0
146,25.32071876525879,0.0,1908.0,3.0
147,28.307085037231445,0.0,1908.0,4.0
148,34.24237060546875,0.0,1908.0,5.0
149,43.5332145690918,0.0,1908.0,6.0
150,51.09153747558594,0.0,1908.0,7.0
151,50.30829620361328,0.0,1908.0,8.0
152,42.34184646606445,0.0,1908.0,9.0
153,33.63202667236328,0.0,1908.0,10.0
154,21.587970733642578,0.0,1908.0,11.0
155,14.456422805786133,0.0,1908.0,12.0
156,11.852910995483398,0.0,1909.0,1.0
157,13.342199325561523,0.0,1909.0,2.0
158,21.105968475341797,0.0,1909.0,3.0
159,30.707340240478516,0.0,1909.0,4.0
160,34.33376693725586,0.0,1909.0,5.0
161,45.177181243896484,0.0,1909.0,6.0
162,51.4622802734375,0.0,1909.0,7.0
163,49.764610290527344,0.0,1909.0,8.0
164,41.71260070800781,0.0,1909.0,9.0
165,30.5308837890625,0.0,1909.0,10.0
166,17.91460418701172,0.0,1909.0,11.0
167,10.788515090942383,0.0,1909.0,12.0
168,14.981297492980957,0.0,1910.0,1.0
169,13.912331581115723,0.0,1910.0,2.0
170,19.773910522460938,0.0,1910.0,3.0
171,26.623546600341797,0.0,1910.0,4.0
172,34.641727447509766,0.0,1910.0,5.0
173,45.966705322265625,0.0,1910.0,6.0
174,54.17625427246094,0.0,1910.0,7.0
175,53.08188247680664,0.0,1910.0,8.0
176,42.38126754760742,0.0,1910.0,9.0
177,33.473873138427734,0.0,1910.0,10.0
178,22.83441925048828,0.0,1910.0,11.0
179,7.647096633911133,0.0,1910.0,12.0
180,10.875825881958008,0.0,1911.0,1.0
181,12.335832595825195,0.0,1911.0,2.0
182,25.727394104003906,0.0,1911.0,3.0
183,29.955947875976562,0.0,1911.0,4.0
184,36.65499496459961,0.0,1911.0,5.0
185,45.78335189819336,0.0,1911.0,6.0
186,51.90742111206055,0.0,1911.0,7.0
187,49.95294189453125,0.0,1911.0,8.0
188,45.78114700317383,0.0,1911.0,9.0
189,32.87590408325195,0.0,1911.0,10.0
190,25.19202423095703,0.0,1911.0,11.0
191,15.34782600402832,0.0,1911.0,12.0
192,17.13374900817871,0.0,1912.0,1.0
193,14.167815208435059,0.0,1912.0,2.0
194,25.616518020629883,0.0,1912.0,3.0
195,31.064231872558594,0.0,1912.0,4.0
196,38.25770568847656,0.0,1912.0,5.0
197,47.86439514160156,0.0,1912.0,6.0
198,51.34275817871094,0.0,1912.0,7.0
199,48.86294937133789,0.0,1912.0,8.0
200,46.37675857543945,0.0,1912.0,9.0
201,29.606529235839844,0.0,1912.0,10.0
202,15.553282737731934,0.0,1912.0,11.0
203,7.437020301818848,0.0,1912.0,12.0
204,9.096458435058594,0.0,1913.0,1.0
205,14.050894737243652,0.0,1913.0,2.0
206,16.087059020996094,0.0,1913.0,3.0
207,26.157480239868164,0.0,1913.0,4.0
208,37.81492233276367,0.0,1913.0,5.0
209,44.18202209472656,0.0,1913.0,6.0
210,50.7191047668457,0.0,1913.0,7.0
211,49.446937561035156,0.0,1913.0,8.0
212,38.46330642700195,0.0,1913.0,9.0
213,30.868778228759766,0.0,1913.0,10.0
214,20.756359100341797,0.0,1913.0,11.0
215,10.10423469543457,0.0,1913.0,12.0
216,7.37983512878418,0.0,1914.0,1.0
217,9.123188972473145,0.0,1914.0,2.0
218,18.20553970336914,0.0,1914.0,3.0
219,30.667285919189453,0.0,1914.0,4.0
220,38.866004943847656,0.0,1914.0,5.0
221,48.235313415527344,0.0,1914.0,6.0
222,51.151023864746094,0.0,1914.0,7.0
223,51.60932540893555,0.0,1914.0,8.0
224,39.5517463684082,0.0,1914.0,9.0
225,29.918739318847656,0.0,1914.0,10.0
226,23.464536666870117,0.0,1914.0,11.0
227,9.229287147521973,0.0,1914.0,12.0
228,14.567935943603516,0.0,1915.0,1.0
229,12.365446090698242,0.0,1915.0,2.0
230,20.878860473632812,0.0,1915.0,3.0
231,31.071821212768555,0.0,1915.0,4.0
232,40.26509475708008,0.0,1915.0,5.0
233,47.09326934814453,0.0,1915.0,6.0
234,53.61778259277344,0.0,1915.0,7.0
235,49.67298889160156,0.0,1915.0,8.0
236,42.83700942993164,0.0,1915.0,9.0
237,34.615970611572266,0.0,1915.0,10.0
238,20.10973358154297,0.0,1915.0,11.0
239,8.759960174560547,0.0,1915.0,12.0
240,9.036613464355469,0.0,1916.0,1.0
241,15.788248062133789,0.0,1916.0,2.0
242,16.314830780029297,0.0,1916.0,3.0
243,32.693870544433594,0.0,1916.0,4.0
244,35.234500885009766,0.0,1916.0,5.0
245,44.23521423339844,0.0,1916.0,6.0
246,50.20142364501953,0.0,1916.0,7.0
247,45.17361831665039,0.0,1916.0,8.0
248,42.235877990722656,0.0,1916.0,9.0
249,32.33928298950195,0.0,1916.0,10.0
250,22.14606475830078,0.0,1916.0,11.0
251,14.382708549499512,0.0,1916.0,12.0
252,10.0089693069458,0.0,1917.0,1.0
253,13.392385482788086,0.0,1917.0,2.0
254,23.956201553344727,0.0,1917.0,3.0
255,30.5861759185791,0.0,1917.0,4.0
256,35.87714385986328,0.0,1917.0,5.0
257,44.18246841430664,0.0,1917.0,6.0
258,53.03137969970703,0.0,1917.0,7.0
259,50.06464385986328,0.0,1917.0,8.0
260,39.771663665771484,0.0,1917.0,9.0
261,33.32780075073242,0.0,1917.0,10.0
262,17.209835052490234,0.0,1917.0,11.0
263,9.267160415649414,0.0,1917.0,12.0
264,7.765987396240234,0.0,1918.0,1.0
265,14.120049476623535,0.0,1918.0,2.0
266,14.258569717407227,0.0,1918.0,3.0
267,26.96596908569336,0.0,1918.0,4.0
268,34.199188232421875,0.0,1918.0,5.0
269,43.82927322387695,0.0,1918.0,6.0
270,52.3024787902832,0.0,1918.0,7.0
271,47.24424743652344,0.0,1918.0,8.0
272,42.695716857910156,0.0,1918.0,9.0
