,forecast,encode_state,Year,Month
538,32.60788727,0,1940,11
539,23.02349091,0,1940,12
540,21.88526726,0,1941,1
541,26.72007751,0,1941,2
542,35.78962326,0,1941,3
543,42.92300797,0,1941,4
544,51.19343948,0,1941,5
545,66.11112213,0,1941,6
546,67.6913147,0,1941,7
547,63.96058273,0,1941,8
548,54.38629532,0,1941,9
549,49.90871048,0,1941,10
550,35.22054672,0,1941,11
551,23.37330437,0,1941,12
552,22.68358612,0,1942,1
553,29.78642845,0,1942,2
554,32.61629486,0,1942,3
555,44.50511932,0,1942,4
556,53.0593071,0,1942,5
557,61.82170105,0,1942,6
558,64.54991913,0,1942,7
559,64.86762238,0,1942,8
560,59.3850174,0,1942,9
561,44.17219925,0,1942,10
562,31.82135201,0,1942,11
563,23.72165298,0,1942,12
564,21.84449959,0,1943,1
565,26.77763939,0,1943,2
566,31.56796837,0,1943,3
567,43.18703079,0,1943,4
568,49.6838913,0,1943,5
569,60.87901688,0,1943,6
570,64.5667038,0,1943,7
571,63.6252594,0,1943,8
572,57.74450302,0,1943,9
573,46.24668121,0,1943,10
574,32.7151947,0,1943,11
575,28.6593132,0,1943,12
576,22.76717949,0,1944,1
577,26.43047142,0,1944,2
578,33.07553864,0,1944,3
579,41.90556335,0,1944,4
580,52.11910248,0,1944,5
581,60.59783554,0,1944,6
582,67.89913177,0,1944,7
583,65.98934937,0,1944,8
584,54.80007553,0,1944,9
585,45.73827744,0,1944,10
586,33.34922028,0,1944,11
587,22.84208679,0,1944,12
588,18.64874268,0,1945,1
589,25.20961761,0,1945,2
590,32.01733017,0,1945,3
591,45.75362396,0,1945,4
592,50.09111404,0,1945,5
593,60.74465179,0,1945,6
594,66.22977448,0,1945,7
595,65.82316589,0,1945,8
596,57.65110016,0,1945,9
597,48.04278946,0,1945,10
598,31.80989265,0,1945,11
599,22.00197411,0,1945,12
600,20.48299026,0,1946,1
601,27.29138184,0,1946,2
602,29.51240921,0,1946,3
603,44.62427139,0,1946,4
604,50.44214249,0,1946,5
605,63.81950378,0,1946,6
606,65.57413483,0,1946,7
607,64.64666748,0,1946,8
608,55.20378876,0,1946,9
609,50.21196365,0,1946,10
610,33.32954788,0,1946,11
611,25.57093239,0,1946,12
612,21.26782799,0,1947,1
613,27.18411827,0,1947,2
614,33.62123489,0,1947,3
615,41.54044724,0,1947,4
616,51.35129929,0,1947,5
617,61.88426208,0,1947,6
618,67.28208923,0,1947,7
619,65.56542969,0,1947,8
620,58.31199265,0,1947,9
621,45.09772873,0,1947,10
622,33.03079605,0,1947,11
623,26.08892441,0,1947,12
624,21.44471169,0,1948,1
625,24.6101017,0,1948,2
626,33.31653595,0,1948,3
627,43.39254761,0,1948,4
628,50.06016922,0,1948,5
629,62.39604568,0,1948,6
630,66.70760345,0,1948,7
631,67.33644867,0,1948,8
632,59.00547791,0,1948,9
633,48.00582123,0,1948,10
634,35.42435074,0,1948,11
635,25.08407784,0,1948,12
636,22.71546555,0,1949,1
637,24.48112106,0,1949,2
638,31.93413734,0,1949,3
639,44.05112839,0,1949,4
640,50.74890518,0,1949,5
641,61.13799286,0,1949,6
642,66.68758392,0,1949,7
643,64.4912262,0,1949,8
644,59.29701233,0,1949,9
645,45.71191788,0,1949,10
646,35.68703461,0,1949,11
647,23.9959507,0,1949,12
648,21.39562035,0,1950,1
649,24.71876335,0,1950,2
650,32.43945313,0,1950,3
651,41.88470459,0,1950,4
652,50.00899124,0,1950,5
653,60.72050095,0,1950,6
654,67.25426483,0,1950,7
655,65.63718414,0,1950,8
656,59.45110321,0,1950,9
657,46.42666626,0,1950,10
658,31.40415001,0,1950,11
659,21.95547867,0,1950,12
660,22.18571854,0,1951,1
661,29.288908,0,1951,2
662,32.29374313,0,1951,3
663,41.50970459,0,1951,4
664,46.29513168,0,1951,5
665,61.47152328,0,1951,6
666,64.96640778,0,1951,7
667,61.5634613,0,1951,8
668,57.8502121,0,1951,9
669,49.01769638,0,1951,10
670,31.84682846,0,1951,11
671,25.17053223,0,1951,12
672,21.21433258,0,1952,1
673,27.37974167,0,1952,2
674,34.58078003,0,1952,3
675,41.56398392,0,1952,4
676,49.9846344,0,1952,5
677,62.20531082,0,1952,6
678,66.9729538,0,1952,7
679,64.52098083,0,1952,8
680,55.96997452,0,1952,9
681,47.60643387,0,1952,10
682,32.06515503,0,1952,11
683,25.48245811,0,1952,12
684,25.21281242,0,1953,1
685,24.7077179,0,1953,2
686,31.74734688,0,1953,3
687,41.74411774,0,1953,4
688,49.65231705,0,1953,5
689,60.9032135,0,1953,6
690,66.426651,0,1953,7
691,65.21813202,0,1953,8
692,55.62287521,0,1953,9
693,48.87062073,0,1953,10
694,33.59474564,0,1953,11
695,24.96941566,0,1953,12
696,17.68808174,0,1954,1
697,25.22328949,0,1954,2
698,33.96775436,0,1954,3
699,42.56421661,0,1954,4
700,52.07306671,0,1954,5
701,61.84774399,0,1954,6
702,68.42871094,0,1954,7
703,66.84115601,0,1954,8
704,59.05153275,0,1954,9
705,49.52306747,0,1954,10
706,33.56307983,0,1954,11
707,23.76257324,0,1954,12
708,25.3532486,0,1955,1
709,23.54024124,0,1955,2
710,34.37085342,0,1955,3
711,35.70985031,0,1955,4
712,50.45921707,0,1955,5
713,63.86298752,0,1955,6
714,67.24814606,0,1955,7
715,67.43966675,0,1955,8
716,56.95109177,0,1955,9
717,47.37688828,0,1955,10
718,35.81922531,0,1955,11
719,24.92206573,0,1955,12
720,24.71021652,0,1956,1
721,27.12672424,0,1956,2
722,34.4589119,0,1956,3
723,40.38706207,0,1956,4
724,51.91051102,0,1956,5
725,63.56549454,0,1956,6
726,70.00171661,0,1956,7
727,67.71910858,0,1956,8
728,56.84580612,0,1956,9
729,50.54573822,0,1956,10
730,35.3289299,0,1956,11
731,26.83050346,0,1956,12
732,22.84913254,0,1957,1
733,27.91547966,0,1957,2
734,33.24314117,0,1957,3
735,41.77028656,0,1957,4
736,50.8417511,0,1957,5
737,61.17597961,0,1957,6
738,65.45960236,0,1957,7
739,67.72479248,0,1957,8
740,57.69085693,0,1957,9
741,49.32117081,0,1957,10
742,32.16604233,0,1957,11
743,26.24940681,0,1957,12
744,24.60197258,0,1958,1
745,22.29276657,0,1958,2
746,31.17671394,0,1958,3
747,41.98388672,0,1958,4
748,52.13291168,0,1958,5
749,62.3413887,0,1958,6
750,67.33701324,0,1958,7
751,65.14473724,0,1958,8
752,56.75593185,0,1958,9
753,42.90237808,0,1958,10
754,32.53360748,0,1958,11
755,25.74345207,0,1958,12
756,24.39412117,0,1959,1
757,26.81876183,0,1959,2
758,30.85330963,0,1959,3
759,42.25192642,0,1959,4
760,52.94657135,0,1959,5
761,65.16226959,0,1959,6
762,67.58293152,0,1959,7
763,65.82172394,0,1959,8
764,57.91860199,0,1959,9
765,47.14953232,0,1959,10
766,29.474123,0,1959,11
767,25.11931801,0,1959,12
768,22.54573631,0,1960,1
769,25.29812431,0,1960,2
770,32.22814178,0,1960,3
771,39.29359818,0,1960,4
772,49.35013962,0,1960,5
773,62.85439682,0,1960,6
774,68.57276917,0,1960,7
775,65.73812103,0,1960,8
776,59.55664063,0,1960,9
777,44.33917618,0,1960,10
778,35.82439041,0,1960,11
779,25.47260857,0,1960,12
780,25.12484932,0,1961,1
781,25.15821457,0,1961,2
782,32.74068832,0,1961,3
783,42.85177612,0,1961,4
784,51.41503906,0,1961,5
785,61.34593582,0,1961,6
786,66.05860138,0,1961,7
787,66.1084671,0,1961,8
788,57.7997551,0,1961,9
789,46.72204208,0,1961,10
790,29.07673454,0,1961,11
791,24.65848541,0,1961,12
792,21.83014107,0,1962,1
793,28.384161,0,1962,2
794,31.58419228,0,1962,3
795,41.97240448,0,1962,4
796,51.53593826,0,1962,5
797,63.46652985,0,1962,6
798,65.62587738,0,1962,7
799,65.49498749,0,1962,8
800,55.8260498,0,1962,9
801,45.73523331,0,1962,10
802,34.47330093,0,1962,11
803,26.65628433,0,1962,12
804,19.88401413,0,1963,1
805,24.71254158,0,1963,2
806,28.98955917,0,1963,3
807,42.56888962,0,1963,4
808,50.32382584,0,1963,5
809,62.00540924,0,1963,6
810,65.74459839,0,1963,7
811,64.31026459,0,1963,8
812,58.02225113,0,1963,9
813,46.91769791,0,1963,10
814,35.70127487,0,1963,11
815,27.66779518,0,1963,12
816,15.79280472,0,1964,1
817,24.42093849,0,1964,2
818,29.91084099,0,1964,3
819,42.31306839,0,1964,4
820,50.13365936,0,1964,5
821,60.0747261,0,1964,6
822,71.64156342,0,1964,7
823,65.71509552,0,1964,8
824,56.42124557,0,1964,9
825,46.61576462,0,1964,10
826,33.83499146,0,1964,11
827,21.35110474,0,1964,12
828,21.24985504,0,1965,1
829,24.41692352,0,1965,2
830,29.24807549,0,1965,3
831,40.66670609,0,1965,4
832,49.77826309,0,1965,5
833,61.61166763,0,1965,6
834,69.84323883,0,1965,7
835,65.58441925,0,1965,8
836,58.02033615,0,1965,9
837,50.37060928,0,1965,10
838,31.63333893,0,1965,11
839,22.727705,0,1965,12
840,26.35273743,0,1966,1
841,22.58651733,0,1966,2
842,32.3997879,0,1966,3
843,41.52020645,0,1966,4
844,49.19633102,0,1966,5
845,61.59127045,0,1966,6
846,65.9896698,0,1966,7
847,64.97797394,0,1966,8
848,54.71507263,0,1966,9
849,49.67666626,0,1966,10
850,29.89460945,0,1966,11
851,28.41723442,0,1966,12
852,24.25499153,0,1967,1
853,26.83242416,0,1967,2
854,33.34498596,0,1967,3
855,41.7260704,0,1967,4
856,51.20430756,0,1967,5
857,61.52302551,0,1967,6
858,68.55348206,0,1967,7
859,65.09909058,0,1967,8
860,56.42508698,0,1967,9
861,45.15870667,0,1967,10
862,33.8453064,0,1967,11
863,21.73181343,0,1967,12
864,22.13920975,0,1968,1
865,27.17432213,0,1968,2
866,33.01715851,0,1968,3
867,43.2307663,0,1968,4
868,50.05710602,0,1968,5
869,64.32369232,0,1968,6
870,66.57235718,0,1968,7
871,66.60470581,0,1968,8
872,57.07094574,0,1968,9
873,49.55998993,0,1968,10
874,31.69649696,0,1968,11
875,26.95843315,0,1968,12
876,23.28373718,0,1969,1
877,28.41943741,0,1969,2
878,29.38178825,0,1969,3
879,42.12306213,0,1969,4
880,48.10786819,0,1969,5
881,61.4421196,0,1969,6
882,65.37081909,0,1969,7
883,61.75007248,0,1969,8
884,56.24351883,0,1969,9
885,48.02309036,0,1969,10
886,35.67216492,0,1969,11
887,27.27910042,0,1969,12
888,26.0851059,0,1970,1
889,23.91405296,0,1970,2
890,31.41600037,0,1970,3
891,41.10994339,0,1970,4
892,49.76910019,0,1970,5
893,61.66750717,0,1970,6
894,66.07045746,0,1970,7
895,67.25202942,0,1970,8
896,55.32847977,0,1970,9
897,47.2760849,0,1970,10
898,34.80545425,0,1970,11
899,25.76360893,0,1970,12
900,22.54808807,0,1971,1
901,27.17086029,0,1971,2
902,32.54920578,0,1971,3
903,42.77803421,0,1971,4
904,50.64904022,0,1971,5
905,61.36770248,0,1971,6
906,66.12989807,0,1971,7
907,66.29914093,0,1971,8
908,56.46338654,0,1971,9
909,46.74197006,0,1971,10
910,32.68595123,0,1971,11
911,24.76583481,0,1971,12
912,19.82594109,0,1972,1
913,26.18089676,0,1972,2
914,34.45118332,0,1972,3
915,40.20326996,0,1972,4
916,52.3895607,0,1972,5
917,61.4359169,0,1972,6
918,64.69319153,0,1972,7
919,64.67230225,0,1972,8
920,54.84726715,0,1972,9
921,45.72457886,0,1972,10
922,33.85443497,0,1972,11
923,23.41302872,0,1972,12
924,22.9950428,0,1973,1
925,29.41559029,0,1973,2
926,31.96047974,0,1973,3
927,42.20869064,0,1973,4
928,50.53761292,0,1973,5
929,59.12026596,0,1973,6
